,annee,code,nom,conso,dept
905161,2021,74134,les gets,4.394,74
905167,2021,76321,les grandes-ventes,6.843,76
905168,2021,85109,les herbiers,5.241,85
905170,2021,93045,les lilas,3.601,93
905214,2021,63214,les martres-de-veyre,5.328,63
905215,2021,17225,les mathes,3.874,17
905217,2021,44106,les moutiers-en-retz,5.322,44
905218,2021,78440,les mureaux,4.008,78
905264,2021,10265,les noës-près-troyes,3.337,10
905269,2021,93057,les pavillons-sous-bois,4.15,93
905307,2021,13071,les pennes-mirabeau,6.62,13
905311,2021,49246,les ponts-de-cé,3.964,49
905318,2021,39470,les rousses,4.32,39
905331,2021,85194,les sables-d'olonne,4.19,85
905389,2021,30307,les salles-du-gardon,4.381,30
905390,2021,44198,les sorinières,5.099,44
905424,2021,34135,lespignan,6.099,34
905425,2021,59343,lesquin,4.076,59
905437,2021,92032,fontenay-aux-roses,3.19,92
905465,2021,85092,fontenay-le-comte,4.382,85
905467,2021,78242,fontenay-le-fleury,2.959,78
905502,2021,38100,le cheylas,5.737,38
905504,2021,08105,charleville-mézières,2.868,8
905512,2021,28085,chartres,3.558,28
905563,2021,38298,le péage-de-roussillon,5.369,38
905568,2021,59481,le quesnoy,4.077,59
905569,2021,93062,le raincy,4.454,93
905593,2021,29235,le relecq-kerhuon,4.54,29
905599,2021,35240,le rheu,3.979,35
905604,2021,06112,le rouret,8.795,6
905608,2021,13088,le rove,6.733,13
905609,2021,38471,le sappey-en-chartreuse,6.666,38
905610,2021,66195,le soler,6.259,66
905614,2021,33519,le taillan-médoc,6.073,33
905619,2021,33527,le teich,5.705,33
905620,2021,07319,le teil,4.967,7
905621,2021,95612,le thillay,5.984,95
905622,2021,88468,le thillot,4.463,88
905623,2021,13109,le tholonet,10.361,13
905626,2021,84132,le thor,7.261,84
905627,2021,06140,le tignet,9.304,6
905629,2021,62826,le touquet-paris-plage,3.817,62
905648,2021,92078,villeneuve-la-garenne,2.697,92
905687,2021,77508,villeneuve-le-comte,7.567,77
905688,2021,94077,villeneuve-le-roi,4.165,94
905696,2021,60678,villeneuve-les-sablons,7.506,60
905697,2021,30351,villeneuve-lès-avignon,6.706,30
905700,2021,34336,villeneuve-lès-béziers,5.374,34
905703,2021,02360,villeneuve-sur-aisne,6.726,2
905704,2021,47323,villeneuve-sur-lot,4.639,47
905707,2021,89464,villeneuve-sur-yonne,5.125,89
905712,2021,78672,villennes-sur-seine,6.915,78
905715,2021,77513,villenoy,5.419,77
905722,2021,77514,villeparisis,5.12,77
905740,2021,93078,villepinte,4.469,93
905773,2021,78674,villepreux,4.693,78
905780,2021,95675,villeron,4.945,95
905783,2021,80798,villers-bocage,5.762,80
905784,2021,14752,villers-bocage,5.02,14
905785,2021,02810,villers-cotterêts,3.933,2
905797,2021,59626,villers-pol,5.987,59
905798,2021,60684,villers-saint-paul,4.547,60
905805,2021,25321,villers-le-lac,4.888,25
905808,2021,54578,villers-lès-nancy,3.397,54
905821,2021,14754,villers-sur-mer,2.278,14
905829,2021,54580,villerupt,3.858,54
905835,2021,93079,villetaneuse,3.459,93
905844,2021,38557,villette-d'anthon,7.959,38
905845,2021,69266,villeurbanne,2.788,69
906184,2021,78683,villiers-saint-frédéric,7.036,78
906187,2021,95680,villiers-le-bel,4.218,95
906228,2021,94079,villiers-sur-marne,2.605,94
906242,2021,61508,vimoutiers,4.033,61
906246,2021,94080,vincennes,3.395,94
906370,2021,69157,vindry-sur-turdine,6.637,69
906371,2021,41295,vineuil,5.836,41
906373,2021,60695,vineuil-saint-firmin,6.836,60
906374,2021,14762,vire normandie,4.743,14
906382,2021,78686,viroflay,3.714,78
906404,2021,74309,viry,6.45,74
906406,2021,91687,viry-châtillon,3.845,91
906448,2021,13117,vitrolles,4.623,13
906458,2021,51649,vitry-le-françois,3.035,51
906462,2021,57724,vitry-sur-orne,4.328,57
906464,2021,94081,vitry-sur-seine,3.197,94
906611,2021,35360,vitré,4.317,35
906623,2021,21710,vitteaux,5.492,21
906624,2021,88516,vittel,4.056,88
906628,2021,74311,viuz-en-sallaz,6.77,74
906630,2021,74310,viuz-la-chiésaz,7.805,74
906632,2021,73328,viviers-du-lac,6.279,73
906634,2021,12305,viviez,3.746,12
906635,2021,38562,vizille,4.735,38
906641,2021,73329,voglans,6.206,73
906643,2021,38563,voiron,3.612,38
906681,2021,78688,voisins-le-bretonneux,7.574,78
906693,2021,04244,volonne,5.396,4
906694,2021,01457,vonnas,5.636,1
906696,2021,38565,voreppe,4.863,38
906703,2021,25632,voujeaucourt,4.595,25
906704,2021,69268,vourles,7.087,69
906706,2021,37281,vouvray,6.651,37
906707,2021,08490,vouziers,4.065,8
906710,2021,25634,vuillecin,6.29,25
906711,2021,77533,vulaines-sur-seine,7.632,77
906712,2021,78640,vélizy-villacoublay,2.846,78
906762,2021,95641,vémars,5.209,95
906868,2021,14338,houlgate,3.13,14
906871,2021,59316,houplin-ancoisne,5.571,59
906872,2021,83069,hyères,4.07,83
906959,2021,62427,hénin-beaumont,4.428,62
906962,2021,70285,héricourt,3.599,70
906971,2021,25304,hérimoncourt,4.791,25
906973,2021,14327,hérouville-saint-clair,2.714,14
907014,2021,14328,hérouvillette,7.103,14
907015,2021,64269,idron,5.942,64
907018,2021,14341,ifs,4.324,14
907026,2021,91312,igny,5.112,91
907032,2021,68152,illfurth,5.136,68
907033,2021,28196,illiers-combray,5.694,28
907034,2021,68154,illzach,3.538,68
907064,2021,57344,imling,7.434,57
907065,2021,58134,imphy,4.616,58
907066,2021,68155,ingersheim,3.857,68
907073,2021,45169,ingré,6.035,45
907076,2021,69100,irigny,5.391,69
907089,2021,35135,irodouër,7.161,35
907090,2021,21317,is-sur-tille,4.835,21
907092,2021,62473,isbergues,4.52,62
907093,2021,14342,isigny-sur-mer,5.285,14
907094,2021,87075,isle,4.45,87
907096,2021,06073,isola,1.993,6
907097,2021,07106,issarlès,2.429,7
907098,2021,68156,issenheim,4.831,68
907099,2021,63178,issoire,3.644,63
907112,2021,78314,issou,6.55,78
907113,2021,36088,issoudun,4.308,36
907117,2021,92040,issy-les-moulineaux,3.713,92
907244,2021,13047,istres,4.748,13
907258,2021,91315,itteville,7.243,91
907261,2021,27355,ivry-la-bataille,5.802,27
907263,2021,94041,ivry-sur-seine,2.704,94
907359,2021,01192,izernore,5.236,1
907360,2021,33207,izon,7.045,33
907362,2021,73137,jacob-bellecombette,2.768,73
907369,2021,34120,jacou,5.599,34
907372,2021,35136,janzé,5.997,35
907376,2021,85114,jard-sur-mer,4.533,85
907377,2021,38199,jardin,7.867,38
907379,2021,45173,jargeau,6.551,45
907380,2021,16167,jarnac,4.275,16
907381,2021,54273,jarny,5.138,54
907385,2021,38200,jarrie,7.237,38
907388,2021,54274,jarville-la-malgrange,3.048,54
907396,2021,01194,jassans-riottier,4.877,1
907399,2021,86115,jaunay-marigny,6.004,86
907400,2021,04096,jausiers,4.118,4
907401,2021,59324,jeumont,3.86,59
907402,2021,88253,jeuxey,5.591,88
907403,2021,89206,joigny,3.8,89
907411,2021,94042,joinville-le-pont,3.629,94
907436,2021,56091,josselin,5.545,56
907438,2021,78321,jouars-pontchartrain,7.615,78
907439,2021,78322,jouy-en-josas,5.974,78
907447,2021,95323,jouy-le-moutier,6.274,95
907459,2021,77240,jouy-sur-morin,6.669,77
907460,2021,37122,joué-lès-tours,3.881,37
907514,2021,65235,juillan,6.319,65
907515,2021,77241,juilly,7.856,77
907517,2021,64284,jurançon,3.958,64
907520,2021,15083,jussac,5.311,15
907521,2021,34123,juvignac,4.582,34
907527,2021,91326,juvisy-sur-orge,3.226,91
907559,2021,78327,juziers,6.27,78
907560,2021,54280,jœuf,3.235,54
907566,2021,68162,kaysersberg vignoble,4.789,68
907567,2021,68163,kembs,5.935,68
907571,2021,68166,kingersheim,4.198,68
907591,2021,57368,knutange,4.151,57
907592,2021,61214,l'aigle,3.917,61
907594,2021,85001,l'aiguillon-sur-mer,4.767,85
907595,2021,69010,l'arbresle,5.007,69
907599,2021,05006,l'argentière-la-bessée,4.671,5
907600,2021,06057,l'escarène,5.797,6
907601,2021,94038,l'haÿ-les-roses,3.457,94
907641,2021,35131,l'hermitage,4.032,35
907646,2021,42110,l'horme,3.544,42
907651,2021,17190,l'houmeau,6.491,17
907652,2021,57336,l'hôpital,4.287,57
907653,2021,95313,l'isle-adam,4.614,95
907671,2021,32160,l'isle-jourdain,5.629,32
907673,2021,38193,l'isle-d'abeau,4.95,38
907683,2021,16166,l'isle-d'espagnac,4.331,16
907684,2021,84054,l'isle-sur-la-sorgue,6.276,84
907699,2021,31561,l'union,5.072,31
907708,2021,78224,l'étang-la-ville,5.805,78
907714,2021,42092,l'étrat,5.28,42
907717,2021,93039,l'île-saint-denis,2.574,93
907733,2021,24020,la bachellerie,5.898,24
907734,2021,85012,la barre-de-monts,4.165,85
907735,2021,59051,la bassée,4.1,59
907737,2021,44055,la baule-escoublac,3.767,44
907799,2021,26033,la baume-de-transit,7.651,26
907800,2021,44012,la bernerie-en-retz,4.608,44
907803,2021,73043,la biolle,6.178,73
907804,2021,01049,la boisse,6.929,1
907806,2021,35031,la bouëxière,6.855,35
907808,2021,73058,la bridoire,6.327,73
907809,2021,33213,la brède,7.854,33
907810,2021,83027,la cadière-d'azur,9.225,83
907813,2021,78126,la celle-saint-cloud,3.37,78
907842,2021,35057,la chapelle-bouëxic,6.349,35
907844,2021,10081,la chapelle-saint-luc,3.091,10
907860,2021,45075,la chapelle-saint-mesmin,5.231,45
907869,2021,59143,la chapelle-d'armentières,4.855,59
907872,2021,35059,la chapelle-des-fougeretz,5.096,35
907874,2021,60142,la chapelle-en-serval,5.675,60
907876,2021,44035,la chapelle-sur-erdre,5.565,44
907897,2021,58059,la charité-sur-loire,4.475,58
907902,2021,41047,la chaussée-saint-victor,4.725,41
907906,2021,85059,la châtaigneraie,5.123,85
907907,2021,36046,la châtre,4.719,36
907908,2021,13028,la ciotat,4.36,13
907926,2021,06044,la colle-sur-loup,8.362,6
907938,2021,93027,la courneuve,3.402,93
907995,2021,16113,la couronne,4.757,16
907998,2021,83047,la crau,6.454,83
908005,2021,83048,la croix-valmer,5.343,83
908009,2021,38130,la côte-saint-andré,4.465,38
908013,2021,13031,la destrousse,7.345,13
908014,2021,78230,la falaise,7.877,78
908015,2021,13037,la fare-les-oliviers,6.657,13
908016,2021,83054,la farlède,6.133,83
908019,2021,85307,la faute-sur-mer,3.148,85
908020,2021,72132,la ferté-bernard,4.522,72
908026,2021,77182,la ferté-gaucher,5.064,77
908029,2021,02307,la ferté-milon,6.118,2
908032,2021,61167,la ferté-en-ouche,6.489,61
908033,2021,77183,la ferté-sous-jouarre,5.31,77
908040,2021,72154,la flèche,4.584,72
908043,2021,29057,la forêt-fouesnant,5.919,29
908044,2021,42097,la fouillouse,5.554,42
908047,2021,95257,la frette-sur-seine,5.791,95
908048,2021,02304,la fère,3.829,2
908049,2021,83062,la garde,4.477,83
908074,2021,74043,bons-en-chablais,5.97,74
908075,2021,76103,bonsecours,4.186,76
908083,2021,33063,bordeaux,3.404,33
908412,2021,65100,bordères-sur-l'échez,4.954,65
908413,2021,83019,bormes-les-mimosas,4.439,83
908428,2021,76125,bosc-le-hard,5.838,76
908429,2021,44018,bouaye,5.573,44
908431,2021,13015,bouc-bel-air,8.19,13
908432,2021,64140,boucau,4.384,64
908435,2021,59092,bouchain,4.795,59
908436,2021,95091,bouffémont,6.911,95
908438,2021,78092,bougival,4.423,78
908455,2021,44020,bouguenais,4.752,44
908462,2021,21092,bouilland,6.063,21
908463,2021,30047,bouillargues,6.488,30
908464,2021,07041,boulieu-lès-annonay,5.547,7
908465,2021,27100,boulleville,8.421,27
908466,2021,31079,bouloc,7.926,31
908467,2021,92012,boulogne-billancourt,3.166,92
908751,2021,62160,boulogne-sur-mer,3.172,62
908809,2021,71047,bourbon-lancy,5.089,71
908810,2021,59094,bourbourg,4.373,59
908814,2021,22013,bourbriac,5.532,22
908815,2021,42023,bourg-argental,4.219,42
908816,2021,07042,bourg-saint-andéol,5.419,7
908818,2021,73054,bourg-saint-maurice,2.902,73
908822,2021,26057,bourg-de-péage,3.972,26
908827,2021,35033,bourg-des-comptes,6.898,35
908828,2021,01053,bourg-en-bresse,3.112,1
908887,2021,92014,bourg-la-reine,3.573,92
908928,2021,26058,bourg-lès-valence,3.931,26
908950,2021,35032,bourgbarré,4.762,35
908954,2021,18033,bourges,3.61,18
909032,2021,38053,bourgoin-jallieu,3.648,38
909081,2021,37031,bourgueil,8.658,37
909083,2021,14092,bourguébus,5.74,14
909084,2021,43038,bournoncle-saint-pierre,5.476,43
909085,2021,77048,bourron-marlotte,6.761,77
909086,2021,59098,bousbecque,4.879,59
909091,2021,23031,boussac,3.806,23
909092,2021,57102,bousse,5.787,57
909093,2021,91097,boussy-saint-antoine,3.783,91
909104,2021,54090,bouxières-aux-dames,4.807,54
909106,2021,80131,boves,4.909,80
909109,2021,12033,bozouls,5.402,12
909110,2021,02111,brancourt-en-laonnois,6.761,2
909111,2021,02114,brasles,4.5,2
909112,2021,63050,brassac-les-mines,4.553,63
909113,2021,59107,bray-dunes,3.383,59
909118,2021,77051,bray-sur-seine,5.937,77
909119,2021,21103,brazey-en-plaine,5.425,21
909121,2021,62173,brebières,4.981,62
909122,2021,56023,brech,6.049,56
909126,2021,06023,breil-sur-roya,4.844,6
909127,2021,85243,brem-sur-mer,4.943,85
909128,2021,60103,bresles,6.101,60
909129,2021,21105,bressey-sur-tille,6.397,21
909130,2021,79049,bressuire,3.953,79
909131,2021,29019,brest,2.894,29
909373,2021,06088,nice,3.186,6
909462,2021,17264,nieul-sur-mer,6.436,17
909464,2021,57508,nilvange,3.847,57
909466,2021,79191,niort,3.444,79
909507,2021,52353,nogent,4.348,52
909508,2021,02555,nogent-l'artaud,6.856,2
909509,2021,28279,nogent-le-roi,6.265,28
909513,2021,28280,nogent-le-rotrou,4.242,28
909522,2021,94052,nogent-sur-marne,3.996,94
909585,2021,60463,nogent-sur-oise,3.681,60
909608,2021,10268,nogent-sur-seine,5.902,10
909610,2021,70388,noidans-lès-vesoul,3.974,70
909612,2021,95452,nointel,8.031,95
909613,2021,85163,noirmoutier-en-l'île,5.345,85
909615,2021,94053,noiseau,5.901,94
909620,2021,77337,noisiel,3.313,77
909643,2021,93051,noisy-le-grand,4.394,93
909774,2021,78455,noisy-le-roi,7.046,78
909786,2021,93053,noisy-le-sec,3.111,93
909837,2021,21461,nolay,4.621,21
909838,2021,74202,nonglard,6.898,74
909839,2021,21462,norges-la-ville,6.027,21
909840,2021,76474,notre-dame-de-bondeville,3.818,76
909845,2021,85164,notre-dame-de-monts,3.597,85
909846,2021,41161,nouan-le-fuzelier,6.396,41
909847,2021,35204,nouvoitou,5.765,35
909848,2021,08328,nouzonville,4.249,8
909851,2021,73191,novalaise,7.22,73
909852,2021,35206,noyal-châtillon-sur-seiche,4.185,35
909858,2021,38281,noyarey,6.523,38
909860,2021,62624,noyelles-godault,4.088,62
909864,2021,62628,noyelles-sous-lens,3.491,62
909865,2021,60471,noyon,3.812,60
909877,2021,44113,nozay,5.851,44
909878,2021,91458,nozay,5.712,91
909879,2021,21464,nuits-saint-georges,4.346,21
909883,2021,26220,nyons,4.311,26
909890,2021,29153,névez,5.318,29
909891,2021,30189,nîmes,4.051,30
910093,2021,62617,nœux-les-mines,3.925,62
910095,2021,67338,obenheim,6.34,67
910097,2021,76481,octeville-sur-mer,8.031,76
910098,2021,69145,odenas,8.158,69
910099,2021,62634,offekerque,9.175,62
910100,2021,62637,oignies,4.045,62
910102,2021,76484,oissel,4.055,76
910107,2021,77344,oissery,7.744,77
910108,2021,45232,olivet,4.72,45
910128,2021,91461,ollainville,6.323,91
910130,2021,83090,ollioules,6.038,83
910139,2021,34189,olonzac,5.142,34
910140,2021,64422,oloron-sainte-marie,3.696,64
910146,2021,40209,ondres,5.003,40
910150,2021,12176,onet-le-château,4.359,12
910157,2021,06089,opio,10.472,6
910158,2021,84087,orange,4.876,84
910172,2021,59449,orchies,4.785,59
910177,2021,35208,orgères,4.847,35
910182,2021,02575,origny-sainte-benoite,5.512,2
910183,2021,94054,orly,3.071,94
910226,2021,45234,orléans,3.425,45
910400,2021,91469,ormoy-la-rivière,7.808,91
910401,2021,01281,ornex,5.605,1
910409,2021,60482,orry-la-ville,5.975,60
910410,2021,91471,orsay,4.966,91
910425,2021,64430,orthez,4.285,64
910428,2021,44114,orvault,4.364,44
910447,2021,95476,osny,6.601,95
910457,2021,68252,ostheim,5.614,68
910458,2021,77349,othis,6.2,77
910464,2021,57529,ottange,5.332,57
910465,2021,14488,ouistreham,3.861,14
910474,2021,69149,oullins,3.074,69
910540,2021,62643,outreau,3.587,62
910546,2021,01283,oyonnax,4.033,1
910581,2021,77350,ozoir-la-ferrière,6.537,77
910594,2021,27448,pacy-sur-eure,5.444,27
910595,2021,35210,pacé,5.178,35
910602,2021,54415,pagny-sur-moselle,5.085,54
910603,2021,22162,paimpol,4.964,22
910613,2021,01307,port,5.23,1
910614,2021,76476,port-jérôme-sur-seine,5.261,76
910616,2021,56181,port-louis,3.333,56
910617,2021,13078,port-saint-louis-du-rhône,4.65,13
910623,2021,44133,port-saint-père,7.309,44
910624,2021,66148,port-vendres,3.385,66
910630,2021,13077,port-de-bouc,4.708,13
910634,2021,14515,port-en-bessin-huppain,5.997,14
910635,2021,11266,port-la-nouvelle,2.706,11
910646,2021,70421,port-sur-saône,4.363,70
910647,2021,69159,porte des pierres dorées,7.639,69
910648,2021,38479,porte-des-bonnevaux,6.651,38
910649,2021,26252,portes-lès-valence,4.464,26
910655,2021,31433,portet-sur-garonne,5.016,31
910660,2021,34209,portiragnes,3.071,34
910661,2021,21501,pouilly-en-auxois,6.085,21
910662,2021,34213,poussan,6.65,34
910665,2021,88358,pouxeux,5.192,88
910666,2021,66149,prades,4.969,66
910668,2021,34217,prades-le-lez,6.137,34
910670,2021,73206,pralognan-la-vanoise,4.287,73
910674,2021,74215,praz-sur-arly,3.052,74
910681,2021,95504,presles,7.409,95
910684,2021,24340,prigonrieux,6.471,24
910685,2021,77378,pringy,5.737,77
910690,2021,07186,privas,3.559,7
910693,2021,77379,provins,4.721,77
910706,2021,72244,précigné,6.923,72
910707,2021,77376,précy-sur-marne,7.081,77
910708,2021,60513,précy-sur-oise,6.72,60
910709,2021,01313,prévessin-moëns,5.866,1
910714,2021,74218,publier,5.242,74
910720,2021,83099,puget-sur-argens,6.081,83
910723,2021,17291,puilboreau,5.328,17
910725,2021,95509,puiseux-en-france,4.703,95
910726,2021,54439,pulnoy,4.835,54
910728,2021,68258,pulversheim,5.413,68
910730,2021,91511,pussay,6.94,91
910733,2021,92062,puteaux,3.321,92
910806,2021,06090,pégomas,6.961,6
910811,2021,13069,pélissanne,7.315,13
910813,2021,42168,pélussin,6.791,42
910815,2021,06094,péone,2.392,6
910820,2021,59457,pérenchies,4.051,59
910823,2021,63272,pérignat-lès-sarliève,5.123,63
910824,2021,17274,périgny,5.389,17
910831,2021,24322,périgueux,3.122,24
910862,2021,34198,pérols,6.602,34
910865,2021,01289,péronnas,4.801,1
910868,2021,01290,pérouges,8.559,1
910869,2021,34199,pézenas,4.955,34
910873,2021,66140,pézilla-la-rivière,5.688,66
910874,2021,27458,pîtres,5.977,27
910875,2021,80649,quend,3.645,80
910877,2021,59482,quesnoy-sur-deûle,4.84,59
910879,2021,56184,questembert,5.426,56
910880,2021,21515,quetigny,3.046,21
910888,2021,56186,quiberon,3.239,56
910896,2021,29232,quimper,3.608,29
910973,2021,29233,quimperlé,4.425,29
910976,2021,91514,quincy-sous-sénart,4.599,91
910984,2021,31445,quint-fonsegrives,4.606,31
910988,2021,22262,quintin,4.755,22
910989,2021,59484,quiévrechain,3.765,59
910992,2021,56185,quéven,5.34,56
910995,2021,81220,rabastens,6.254,81
910997,2021,52414,rachecourt-sur-marne,4.684,52
910998,2021,61342,rai,6.009,61
910999,2021,59491,raismes,3.939,59
911000,2021,83101,ramatuelle,12.068,83
911002,2021,88367,rambervillers,3.986,88
911004,2021,78517,rambouillet,4.318,78
911042,2021,88369,ramonchamp,4.772,88
911043,2021,31446,ramonville-saint-agne,3.199,31
911071,2021,60524,rantigny,5.122,60
911072,2021,83152,rayol-canadel-sur-mer,6.122,83
911073,2021,77385,rebais,6.764,77
911074,2021,35236,redon,4.845,35
911079,2021,74220,reignier-ésery,5.371,74
911090,2021,51454,reims,2.936,51
911454,2021,68267,reiningue,5.303,68
911455,2021,88383,remiremont,3.667,88
911461,2021,38332,renage,5.71,38
911878,2021,01262,montluel,4.944,1
911887,2021,03185,montluçon,3.047,3
911920,2021,95427,montmagny,5.395,95
911943,2021,76448,montmain,6.679,76
911944,2021,01263,montmerle-sur-saône,6.334,1
911946,2021,95428,montmorency,4.668,95
911981,2021,86165,montmorillon,4.575,86
911982,2021,39362,montmorot,3.805,39
911986,2021,55351,montmédy,4.931,55
911987,2021,73171,montmélian,2.9,73
911990,2021,44103,montoir-de-bretagne,4.996,44
911993,2021,41149,montoire-sur-le-loir,4.923,41
911994,2021,34172,montpellier,3.081,34
912456,2021,31389,montrabé,6.227,31
912459,2021,93048,montreuil,3.233,93
912555,2021,62588,montreuil,4.293,62
912657,2021,49215,montreuil-bellay,6.12,49
912659,2021,49214,montreuil-juigné,4.722,49
912663,2021,01266,montrevel-en-bresse,5.1,1
912665,2021,41151,montrichard val de cher,5.113,41
912666,2021,42149,montrond-les-bains,5.045,42
912668,2021,92049,montrouge,3.293,92
912775,2021,01265,montréal-la-cluse,4.747,1
912777,2021,37159,monts,6.412,37
